OID,TRAFCODE,TRAFAUTH,ROADNAME,ROADNUMBER,YEARMONTH,Shape_Length
-1,70102,שיכון ובינוי - נתי,BS03,,202207,1016.534609997838515
-1,10101,נתיבי ישראל,TR03,,202207,274.737497495765126
-1,10101,נתיבי ישראל, ,7263,202207,131.576440684962392
-1,10101,נתיבי ישראל, ,5877,202207,698.477793552808066
-1,10101,נתיבי ישראל, ,6502,202207,1385.717531323946332
-1,10101,נתיבי ישראל, ,9,202207,10066.060534423353602
-1,10101,נתיבי ישראל, ,7622,202207,158.053741913319186
-1,10101,נתיבי ישראל, ,722,202207,2403.898922504653001
-1,10101,נתיבי ישראל,ML02,,202207,322.710120749053146
-1,10101,נתיבי ישראל, ,75,202207,10177.622672594256073
-1,10101,נתיבי ישראל, ,600,202207,3767.548716749522555
-1,10101,נתיבי ישראל,YG03,,202207,959.070505212865669
-1,10101,נתיבי ישראל, ,7224,202207,2870.748479294883964
-1,10101,נתיבי ישראל,TR04,,202207,274.695070201117574
-1,10101,נתיבי ישראל,OA03,,202207,786.881521962742454
-1,10101,נתיבי ישראל,SN06,,202207,149.192707266409712
-1,10101,נתיבי ישראל, ,60,202207,3878.942658208928606
-1,10101,נתיבי ישראל,YS01,,202207,710.572464553601549
-1,10101,נתיבי ישראל, ,6508,202207,947.077754108867452
-1,10102,חוצה ישראל,SO03,,202503,1567.774279901078671
-1,10101,נתיבי ישראל,SE03,,202207,248.288927026634980
-1,10102,חוצה ישראל,SO02,,202503,1616.160551665154344
-1,10101,נתיבי ישראל,DE05,,202207,1612.785172193357539
-1,70102,שיכון ובינוי - נתי, ,6513,202207,5274.042290860761568
-1,10101,נתיבי ישראל,,7013,202207,547.692532126327819
-1,10101,נתיבי ישראל,MT04,,202207,562.836189543446267
-1,10101,נתיבי ישראל,TZ04,,202207,460.655183969229370
-1,70102,שיכון ובינוי - נתי, ,653,202207,226.706222640940979
-1,10101,נתיבי ישראל, ,5811,202207,1132.029238673782402
-1,10101,נתיבי ישראל, ,7516,202207,1437.265456283980257
-1,10101,נתיבי ישראל, ,7924,202207,1967.277087806352256
-1,70102,שיכון ובינוי - נתי, ,67,202207,10832.127191930703702
-1,10101,נתיבי ישראל, ,7928,202207,727.682946451067778
-1,10101,נתיבי ישראל, ,651,202207,841.872320246671734
-1,10101,נתיבי ישראל, ,7920,202207,1520.426934244170070
-1,10101,נתיבי ישראל, ,7705,202207,2306.818354037310655
-1,10101,נתיבי ישראל,FE01,,202207,363.404142754001157
-1,10101,נתיבי ישראל,AT03,,202207,648.091233229971635
-1,10101,נתיבי ישראל, ,7025,202207,2759.262362802907774
-1,10101,נתיבי ישראל,CC07,,202207,114.114429011716695
-1,10101,נתיבי ישראל,YS03,,202207,1131.328016252939051
-1,10101,נתיבי ישראל,CC04,,202207,697.644422632185297
-1,10101,נתיבי ישראל,SN04,,202207,78.271394148588485
-1,10101,נתיבי ישראל, ,7621,202207,603.269387256698565
-1,10101,נתיבי ישראל,LL03,,202207,230.400973679458048
-1,10101,נתיבי ישראל,OL03,,202507,869.183605079078689
-1,70102,שיכון ובינוי - נתי, ,722,202207,1825.952004709883568
-1,70102,שיכון ובינוי - נתי, ,654,202207,1902.938392171554597
-1,10101,נתיבי ישראל,MM01,,202207,230.979482207087955
-1,10101,נתיבי ישראל, ,6524,202207,971.796611223849254
-1,10101,נתיבי ישראל,LH01,,202207,270.759222161253547
-1,10101,נתיבי ישראל, ,7624,202207,1744.864288176637501
-1,70102,שיכון ובינוי - נתי, ,581,202207,3409.572917943739867
-1,70102,שיכון ובינוי - נתי,BS02,,202207,1076.605185850211228
-1,10101,נתיבי ישראל, ,6400,202207,2365.999065772183712
-1,10101,נתיבי ישראל,AI01,,202207,999.371068468245994
-1,10101,נתיבי ישראל, ,6504,202207,187.896347094059763
-1,70102,שיכון ובינוי - נתי, ,7111,202207,1849.961976197790818
-1,10101,נתיבי ישראל, ,700,202207,3113.071029010206530
-1,10101,נתיבי ישראל, ,672,202207,6594.447327311320805
-1,10101,נתיבי ישראל,CC03,,202207,754.007393239699695
-1,70102,שיכון ובינוי - נתי,BS05,,202207,127.423548899024524
-1,10101,נתיבי ישראל, ,6536,202207,1109.845816608273026
-1,10101,נתיבי ישראל,OA04,,202207,753.535107549032773
-1,10101,נתיבי ישראל, ,6506,202207,81.336633068130695
-1,70102,שיכון ובינוי - נתי, ,650,202207,1971.100309407184341
-1,10101,נתיבי ישראל, ,6605,202207,464.503408137408826
-1,10101,נתיבי ישראל, ,7115,202207,79.920910150665037
-1,10101,נתיבי ישראל, ,7931,202207,949.518735931402603
-1,70102,שיכון ובינוי - נתי, ,581,202207,2569.867356826347986
-1,70102,שיכון ובינוי - נתי,BS01,,202207,1069.257262556694513
-1,10101,נתיבי ישראל, ,7723,202207,1360.321272078749416
-1,10101,נתיבי ישראל, ,6952,202207,2632.123390871791344
-1,10101,נתיבי ישראל,CC06,,202207,740.254916035480733
-1,10101,נתיבי ישראל, ,6535,202207,5916.749977982361997
-1,10101,נתיבי ישראל, ,7541,202207,302.867468177574949
-1,10101,נתיבי ישראל,DE03,,202207,2054.359269008258252
-1,10101,נתיבי ישראל,AT07,,202207,69.737248322157228
-1,10101,נתיבי ישראל,MV06,,202207,237.575787200660727
-1,10101,נתיבי ישראל,SN07,,202207,202.982459058229637
-1,10101,נתיבי ישראל,YS05,,202207,912.268199084163143
-1,10101,נתיבי ישראל,KY04,,202207,344.937930924043656
-1,10101,נתיבי ישראל,MV01,,202207,1705.045514323746147
-1,10101,נתיבי ישראל, ,7220,202207,588.729222909994633
-1,10101,נתיבי ישראל, ,581,202207,483.422396159578568
-1,10101,נתיבי ישראל, ,7917,202207,643.556907344653951
-1,10101,נתיבי ישראל, ,8056,202207,1041.973761115710886
-1,10101,נתיבי ישראל, ,7269,202207,2638.890968389568116
-1,10101,נתיבי ישראל, ,7027,202207,436.413608155998929
-1,10101,נתיבי ישראל, ,7621,202207,1587.298657164880751
-1,10101,נתיבי ישראל, ,7265,202207,280.816538002416337
-1,10101,נתיבי ישראל, ,7224,202207,314.047735669119561
-1,10101,נתיבי ישראל, ,7542,202207,506.722935367389312
-1,10101,נתיבי ישראל, ,7013,202207,2057.603144488549788
-1,10101,נתיבי ישראל,LL01,,202207,570.932487572204536
-1,10101,נתיבי ישראל, ,805,202207,7057.934833819287633
-1,10101,נתיבי ישראל, ,6532,202207,979.377122939865899
-1,10101,נתיבי ישראל,OS04,,202207,532.971401487407093
-1,10101,נתיבי ישראל,MT02,,202207,411.855181736368650
-1,10101,נתיבי ישראל, ,8054,202207,1163.819624720909587
-1,10101,נתיבי ישראל,CC02,,202207,540.309557764173405
-1,10101,נתיבי ישראל, ,6607,202207,1688.059906843909630
-1,70102,שיכון ובינוי - נתי, ,5923,202207,1388.951444930738717
-1,10101,נתיבי ישראל, ,7215,202207,517.621018901213347
-1,10101,נתיבי ישראל,AT01,,202207,816.057972749295573
-1,10101,נתיבי ישראל, ,781,202207,7645.475910544689214
-1,70102,שיכון ובינוי - נתי, ,6502,202207,1330.011601926026742
-1,10101,נתיבי ישראל,MV04,,202207,634.925819121657128
-1,10101,נתיבי ישראל, ,7577,202207,104.310939865323633
-1,10101,נתיבי ישראל,SE02,,202207,203.781120407926267
-1,10101,נתיבי ישראל, ,7021,202207,18.068533161502778
-1,10101,נתיבי ישראל,DE02,,202207,1549.956247281199921
-1,10101,נתיבי ישראל, ,7954,202207,54.850254315490830
-1,10101,נתיבי ישראל, ,7226,202207,158.466932354630160
-1,10101,נתיבי ישראל, ,8041,202207,1560.393742875274484
-1,70102,שיכון ובינוי - נתי, ,7013,202207,319.004019597530487
-1,10101,נתיבי ישראל, ,8058,202207,287.461215614792991
-1,10101,נתיבי ישראל,ZH03,,202207,487.782308457730039
-1,70102,שיכון ובינוי - נתי, ,6503,202207,1115.634303715671422
-1,70102,שיכון ובינוי - נתי, ,7022,202207,23.091771609916790
-1,10101,נתיבי ישראל, ,6955,202207,230.071213025376210
-1,10101,נתיבי ישראל, ,6521,202207,68.830373566425394
-1,10101,נתיבי ישראל,SE01,,202207,723.054006416999187
-1,10101,נתיבי ישראל, ,7222,202207,1365.299958798100988
-1,10101,נתיבי ישראל, ,6956,202207,252.121771177680813
-1,10101,נתיבי ישראל, ,6537,202207,1187.817381497156020
-1,10101,נתיבי ישראל, ,7355,202207,564.467482776755105
-1,70102,שיכון ובינוי - נתי, ,6959,202207,54.843238802804500
-1,10101,נתיבי ישראל, ,7933,202207,2702.970158398450167
-1,10101,נתיבי ישראל, ,7540,202207,4096.570712686084335
-1,10101,נתיבי ישראל, ,7626,202207,5517.680450142401241
-1,10101,נתיבי ישראל, ,754,202207,8337.628694445691508
-1,10101,נתיבי ישראל, ,6533,202207,1056.545234955731303
-1,10101,נתיבי ישראל,SE04,,202207,310.455501350855968
-1,10101,נתיבי ישראל, ,581,202207,839.721714606210753
-1,10101,נתיבי ישראל, ,7935,202207,1395.616080659068984
-1,10101,נתיבי ישראל,KY03,7224,202207,395.191014316843336
-1,10101,נתיבי ישראל, ,721,202207,9153.563170047355015
-1,10101,נתיבי ישראל,ZH02,,202207,638.709224001791199
-1,10101,נתיבי ישראל,KY05,,202207,121.334145980993526
-1,10102,חוצה ישראל,SO04,,202503,882.838860683457483
-1,70102,שיכון ובינוי - נתי, ,672,202207,10273.427509796503728
-1,70102,שיכון ובינוי - נתי, ,66,202207,89.271544457311904
-1,10101,נתיבי ישראל, ,5856,202207,1577.833919751207532
-1,10101,נתיבי ישראל, ,6517,202207,3286.782286192584252
-1,10101,נתיבי ישראל, ,672,202207,5944.881324353040327
-1,10101,נתיבי ישראל,OA01,,202207,822.581483782548958
-1,10101,נתיבי ישראל, ,7021,202207,2649.107206500733355
-1,10101,נתיבי ישראל, ,7224,202207,543.645186208879295
-1,10101,נתיבי ישראל, ,7704,202207,130.150305568410374
-1,10101,נתיבי ישראל, ,7212,202207,6010.199081251153075
-1,70102,שיכון ובינוי - נתי, ,7011,202207,2421.813096468453750
-1,70102,שיכון ובינוי - נתי, ,66,202207,14233.642156123980385
-1,10101,נתיבי ישראל, ,7705,202207,1243.620071853809804
-1,70102,שיכון ובינוי - נתי, ,6533,202207,1578.933853756426060
-1,10101,נתיבי ישראל,NZ02,,202207,1279.624304449022929
-1,10101,נתיבי ישראל,NZ04,,202207,337.689811905501813
-1,10101,נתיבי ישראל,NZ01,,202207,622.301741729921218
-1,10101,נתיבי ישראל,NZ03,,202207,705.966920471396861
-1,10101,נתיבי ישראל, ,7253,202207,1107.145207489998484
-1,70102,שיכון ובינוי - נתי,MN01,,202207,678.419457597397923
-1,70102,שיכון ובינוי - נתי, ,672,202207,383.559163618340904
-1,10101,נתיבי ישראל,EL04,,202207,129.462662412311317
-1,10101,נתיבי ישראל,EL03,,202207,212.288302964285378
-1,10101,נתיבי ישראל,EL02,,202207,167.242631672677106
-1,10101,נתיבי ישראל,EL01,,202207,228.135865402388220
-1,10101,נתיבי ישראל, ,672,202207,242.901177662245601
-1,70102,שיכון ובינוי - נתי,TC09,,202207,251.186177341029065
-1,70102,שיכון ובינוי - נתי, ,67,202207,754.569266362136318
-1,10101,נתיבי ישראל, ,722,202207,163.748916787748215
-1,70102,שיכון ובינוי - נתי, ,66,202207,243.543031468911323
-1,10101,נתיבי ישראל, ,7702,202207,159.025958562996578
-1,10102,חוצה ישראל, ,70,202503,1443.634881933958923
-1,10101,נתיבי ישראל, ,77,202207,11185.987920627188942
-1,10101,נתיבי ישראל, ,79,202207,9592.938050358747205
-1,10101,נתיבי ישראל, ,7626,202207,318.814772545508788
-1,10101,נתיבי ישראל, ,75,202207,3668.740018899959523
-1,10101,נתיבי ישראל, ,70,202207,6611.156410329031132
-1,10101,נתיבי ישראל, ,784,202207,238.090874351443290
-1,10101,נתיבי ישראל, ,7915,202207,1087.873682630203575
-1,10101,נתיבי ישראל,YF01,,202207,755.033969852548012
-1,10101,נתיבי ישראל,YF02,,202207,367.185723961259953
-1,10101,נתיבי ישראל,YF03,,202207,525.852806977360160
-1,10101,נתיבי ישראל,YF04,,202207,968.200979374103895
-1,10101,נתיבי ישראל,YF06,,202207,247.138541498193888
-1,10101,נתיבי ישראל,YF07,,202207,168.330903457357095
-1,10101,נתיבי ישראל, ,7849,202207,289.647131501438196
-1,10101,נתיבי ישראל, ,7926,202207,660.481545118380154
-1,10101,נתיבי ישראל,TP01,,202207,321.198890227277616
-1,10101,נתיבי ישראל,TP02,,202207,159.889478788812312
-1,10101,נתיבי ישראל, ,784,202207,7812.706377229140344
-1,10101,נתיבי ישראל,YF05,784,202207,1713.271691997353400
-1,70102,שיכון ובינוי - נתי, ,6403,202207,2921.608610174268051
-1,10101,נתיבי ישראל,OR01,,202207,215.178750356915828
-1,10101,נתיבי ישראל,OR02,,202207,335.111894519282828
-1,10101,נתיבי ישראל,OR03,,202207,292.392327304754986
-1,10101,נתיבי ישראל, ,611,202207,6808.390468721356228
-1,10101,נתיבי ישראל, ,1535,202207,442.154281683941576
-1,10101,נתיבי ישראל, ,6354,202207,1480.675841704382265
-1,10101,נתיבי ישראל,CM05,,202207,155.174831211500901
-1,10101,נתיבי ישראל,CM01,,202207,646.051212138958363
-1,10101,נתיבי ישראל,CM04,,202207,525.919405525933257
-1,10101,נתיבי ישראל,CM03,,202207,528.775450639113274
-1,10101,נתיבי ישראל,CM02,,202207,653.606219451319134
-1,10101,נתיבי ישראל, ,3199,202207,17224.508795882862614
-1,10101,נתיבי ישראל, ,4370,202207,3179.154715980285800
-1,10101,נתיבי ישראל, ,1,202207,1118.746147794643548
-1,10101,נתיבי ישראל, ,1,202207,26699.110144578691688
-1,10101,נתיבי ישראל, ,3965,202207,3118.731968062913438
-1,10101,נתיבי ישראל, ,2414,202305,1586.770888073554261
-1,10101,נתיבי ישראל, ,4447,202207,203.595957147427328
-1,10101,נתיבי ישראל, ,4251,202207,175.387566086888455
-1,10101,נתיבי ישראל, ,4231,202207,205.522288317045792
-1,10101,נתיבי ישראל, ,5312,202207,112.491110321591322
-1,10101,נתיבי ישראל, ,5503,202207,3679.419502749099593
-1,10101,נתיבי ישראל, ,5510,202207,236.989618060916712
-1,10101,נתיבי ישראל, ,5531,202207,3264.402942085615905
-1,10101,נתיבי ישראל, ,3921,202303,2121.171035300598760
-1,10101,נתיבי ישראל, ,4248,202207,949.563997167943057
-1,10101,נתיבי ישראל, ,4197,202207,235.244105798176349
-1,10101,נתיבי ישראל, ,2108,202207,901.322173989839712
-1,10101,נתיבי ישראל, ,2110,202207,11535.097807538053530
-1,10101,נתיבי ישראל, ,7275,202207,921.805850327980465
-1,10101,נתיבי ישראל, ,3703,202207,6383.951495306305333
-1,10102,חוצה ישראל, ,781,202604,1505.769999081660899
-1,10101,נתיבי ישראל, ,3976,202207,430.999953924735166
-1,10101,נתיבי ישראל, ,4121,202207,330.150438256971086
-1,10101,נתיבי ישראל, ,4835,202207,603.964158880044124
-1,10101,נתיבי ישראל, ,60,202207,2101.325314184118724
-1,10101,נתיבי ישראל,BT02,,202207,653.649392812427550
-1,10101,נתיבי ישראל,BT01,,202207,633.886615364025715
-1,10101,נתיבי ישראל,BT05,,202207,20.980352649936549
-1,10101,נתיבי ישראל,BT03,,202207,591.599440444489119
-1,10101,נתיבי ישראל,BT04,,202207,540.758048459208908
-1,10101,נתיבי ישראל, ,5522,202207,1805.488878207844891
-1,10101,נתיבי ישראל, ,781,202207,27.204026603620161
-1,10101,נתיבי ישראל, ,75,202207,1821.014743221944173
-1,10101,נתיבי ישראל, ,444,202207,1590.377356080099162
-1,10101,נתיבי ישראל, ,44,202207,373.837861054490986
-1,10101,נתיבי ישראל, ,483,202207,446.682201365025549
-1,10103,נתיבי איילון, ,,202007,47.368816313856065
-1,10103,נתיבי איילון, ,,202007,51.472099924854099
-1,10101,נתיבי ישראל, ,44,202208,751.916015929062610
-1,70106,דרך ארץ,NS10,,202412,24.272212550054945
-1,70106,דרך ארץ,NS4A,,202412,5.200505019504646
-1,10104,נתע, ,,202212,54.491206659188499
-1,10104,נתע, ,,202212,35.327178135178798
-1,10104,נתע,זאב ז'בוטינסקי,,202212,31.068276522910807
-1,10104,נתע,זאב ז'בוטינסקי,,202212,149.398296137406760
-1,10104,נתע,זאב ז'בוטינסקי,,202212,303.945194061598613
-1,10104,נתע, ,,202212,55.081719377600599
-1,10104,נתע, ,,202212,136.937802972071665
-1,10104,נתע, ,,202212,2.048922490092548
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע, ,,202212,54.409723052856314
-1,10104,נתע, ,,202212,76.685058631220656
-1,10104,נתע,זאב ז'בוטינסקי,,202212,161.157622601572115
-1,10104,נתע,זאב אורלוב,,202212,52.770133659997448
-1,10104,נתע, ,,202212,20.168927500054902
-1,10101,נתיבי ישראל,GH01,,202212,130.850890652092403
-1,10101,נתיבי ישראל,GH01,,202212,117.225643178155210
-1,10101,נתיבי ישראל,GH02,,202212,178.677563095576915
-1,10104,נתע, ,,202212,57.795842126582713
-1,10104,נתע,זאב ז'בוטינסקי,,202212,313.026377637060875
-1,10104,נתע, ,,202212,83.803744604440681
-1,10104,נתע, ,,202212,59.045702070521166
-1,10104,נתע,זאב ז'בוטינסקי,,202212,227.335933069105465
-1,10104,נתע, ,,202212,54.456087928382182
-1,10104,נתע,זאב ז'בוטינסקי,,202212,209.059460123323419
-1,10104,נתע, ,,202212,53.392982616002683
-1,10104,נתע,זאב אורלוב,,202212,153.268115033629527
-1,10104,נתע, ,,202212,47.126378811617357
-1,10104,נתע, ,,202212,53.495365268051600
-1,10104,נתע,זאב ז'בוטינסקי,,202212,228.616202276913469
-1,10101,נתיבי ישראל,GH05,,202212,169.463430950895997
-1,10104,נתע,זאב ז'בוטינסקי,,202212,335.123206742409764
-1,10104,נתע, ,,202212,60.789926247381686
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע,זאב ז'בוטינסקי,,202212,329.879298713203241
-1,10104,נתע, ,,202212,54.914958471302128
-1,10104,נתע, ,,202212,58.908848769576615
-1,10104,נתע,זאב אורלוב,,202212,239.958975660767464
-1,10104,נתע, ,,202212,45.401906292490935
-1,10104,נתע, ,,202212,48.091136290429269
-1,10104,נתע,זאב אורלוב,,202212,243.413630081252052
-1,10104,נתע, ,,202212,27.558839071727121
-1,10104,נתע, ,,202212,41.256966173420061
-1,10104,נתע,זאב אורלוב,,202212,272.817146602417779
-1,10104,נתע, ,,202212,48.944857360129845
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע,זאב אורלוב,,202212,323.349737072286871
-1,10104,נתע, ,,202312,128.860071155761119
-1,10104,נתע, ,,202212,131.136275670031665
-1,10104,נתע, ,,202212,35.262691850527368
-1,10104,נתע, ,,202212,7.717443685325984
-1,10104,נתע,דרך מנחם בגין,,202212,140.426381099831985
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע, ,,202212,46.740373745427412
-1,10104,נתע,דרך מנחם בגין,,202212,161.240804328797026
-1,10104,נתע, ,,202212,56.291259120580399
-1,10104,נתע,הרב ניסנבאום,,202212,178.288650392763657
-1,10104,נתע, ,,202212,54.559142111725002
-1,10104,נתע, ,,202212,48.957581995568063
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע, ,,202212,49.394874979708753
-1,10104,נתע,הרב ניסנבאום,,202212,349.751277646348456
-1,10104,נתע,הרב ניסנבאום,,202212,373.866470142103026
-1,10104,נתע, ,,202212,47.558935327429054
-1,10104,נתע, ,,202212,52.449240775508194
-1,10104,נתע,הרב ניסנבאום,,202212,254.682377901963889
-1,10104,נתע, ,,202212,44.947849004418572
-1,10104,נתע,הרב ניסנבאום,,202212,194.456557576182973
-1,10104,נתע,יוספטל,,202212,52.436097168907381
-1,10104,נתע,יוספטל,,202212,72.830804853653461
-1,10104,נתע,יוספטל,,202212,20.681837559490653
-1,10104,נתע,יוספטל,,202212,90.457228162937554
-1,10104,נתע,יוספטל,,202212,3.809719341682088
-1,10104,נתע,יוספטל,,202212,0.000000000000000
-1,10104,נתע,יוספטל,,202212,0.000000000000000
-1,10104,נתע,יוספטל,,202212,0.000000000000000
-1,10104,נתע,יוספטל,,202212,66.025797524047533
-1,10104,נתע, ,,202212,48.435161368820296
-1,10104,נתע, ,,202212,37.771987414960300
-1,10104,נתע,יוספטל,,202212,155.334971185870700
-1,10104,נתע, ,,202212,27.262214575876161
-1,10104,נתע, ,,202212,45.825328117645256
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע,יוספטל,,202212,95.049618523329130
-1,10104,נתע, ,,202212,53.073014189862945
-1,10104,נתע, ,,202212,52.760031880165201
-1,10104,נתע,יוספטל,,202212,380.344164016939999
-1,10104,נתע, ,,202212,50.241056925385486
-1,10104,נתע,יוספטל,,202212,180.606909105451280
-1,10104,נתע, ,,202212,39.764386918165684
-1,10104,נתע,יוספטל,,202212,53.393970919648972
-1,10104,נתע, ,,202212,47.234657970505154
-1,10104,נתע, הרצל,,202212,158.887355279938106
-1,10104,נתע, ,,202212,0.406412303365253
-1,10104,נתע, ,,202212,2.148343065210798
-1,10104,נתע, ,,202212,59.819869162007301
-1,10104,נתע, ,,202212,0.000000000000000
-1,10104,נתע, ,,202212,39.783270557907095
-1,10104,נתע, הרצל,,202212,314.044312452100826
-1,10104,נתע, הרצל,,202212,38.152694531330503
-1,10104,נתע, ,,202212,43.207479151087668
-1,10104,נתע, ,,202212,47.883353953956238
-1,10104,נתע, הרצל,,202212,228.977480307696879
-1,10104,נתע, ,,202212,42.599837904957099
-1,10104,נתע,שד רוטשילד,,202212,45.936932823626911
-1,10104,נתע, הרצל,,202212,224.605102451741914
-1,10104,נתע, ,,202212,30.981377339631187
-1,10104,נתע,שד רוטשילד,,202212,102.038523931396000
-1,10104,נתע, ,,202212,6.539524279362953
-1,10104,נתע,שד רוטשילד,,202212,95.786542850832376
-1,10104,נתע, ,,202212,53.007438620133776
-1,10104,נתע, ,,202212,6.756103513718501
-1,10104,נתע, ,,202212,44.733625262324551
-1,10104,נתע,שד רוטשילד,,202212,270.018416662835079
-1,10104,נתע,שד העצמאות,,202212,108.225979111679578
-1,10104,נתע,שד רוטשילד,,202212,55.643399470104640
-1,10104,נתע,שד רוטשילד,,202212,52.435394466922396
-1,10104,נתע,שד העצמאות,,202212,64.085015181404529
-1,10104,נתע,שד העצמאות,,202212,12.025692360645543
-1,10104,נתע,שד העצמאות,,202212,56.251458663545876
-1,10104,נתע,שד העצמאות,,202212,142.994812328811292
-1,10104,נתע, ,,202212,53.375345057277812
-1,10101,נתיבי ישראל, ,752,202007,478.338207710592201
-1,10101,נתיבי ישראל,YG03,,202007,344.587389235457124
-1,10101,נתיבי ישראל,YG03,,202007,20.211224921595772
-1,10101,נתיבי ישראל,YG06,,202007,317.744687444601936
-1,10101,נתיבי ישראל,YG06,,202007,22.498690574029489
-1,10101,נתיבי ישראל,YG07,,202007,60.665465804750994
-1,10101,נתיבי ישראל,YG08,,202007,94.497308460139365
-1,10101,נתיבי ישראל,YG06,,202007,52.207905626816085
-1,10101,נתיבי ישראל,YG03,,202007,56.233750720326512
-1,10101,נתיבי ישראל,GH03,,202007,71.654830511530633
-1,10101,נתיבי ישראל,GH03,,202212,40.898737348936365
-1,10101,נתיבי ישראל, ,4312,202211,19.226640251957186
-1,10101,נתיבי ישראל, ,4312,202211,380.734163790991033
-1,10101,נתיבי ישראל, ,4312,202211,392.580806877237023
-1,10103,נתיבי איילון, ,2,202105,2193.444281234276787
-1,10103,נתיבי איילון, ,5519,202105,91.109331594986102
-1,10103,נתיבי איילון,MD01,,202007,4.644512694250327
-1,10103,נתיבי איילון,MD02,,202007,2.546908219284416
-1,10103,נתיבי איילון, ,,202104,8.402119592315403
-1,10103,נתיבי איילון, ,,202104,8.984903517260914
-1,10101,נתיבי ישראל, ,5,202207,99.057338783705859
-1,10103,נתיבי איילון, ,,52021,831.263900981366305
-1,10103,נתיבי איילון, ,7212,202205,58.595334515264781
-1,10103,נתיבי איילון, ,,202007,86.651931047064053
-1,10103,נתיבי איילון, ,,202007,81.045671212713842
-1,10103,נתיבי איילון, ,,202007,55.954761733343254
-1,10101,נתיבי ישראל, ,402,202207,135.724828255192762
-1,10101,נתיבי ישראל, ,8510,202302,3659.546419558359503
-1,70106,דרך ארץ, ,44,202412,337.084193417165636
-1,10101,נתיבי ישראל, ,2357,202303,1898.615144281725861
-1,10101,נתיבי ישראל, ,16,202303,4299.610928096018142
-1,10101,נתיבי ישראל, ,3977,202303,262.569673916424392
-1,10101,נתיבי ישראל, ,3977,202303,691.687297944359898
-1,10101,נתיבי ישראל,BA01,,202303,653.633861506560379
-1,10101,נתיבי ישראל,BA02,,202303,445.996551873915905
-1,10101,נתיבי ישראל,BA03,,202303,276.826572554838378
-1,10101,נתיבי ישראל,BA04,,202303,515.563026142936451
-1,10101,נתיבי ישראל,HR01,,202303,1678.361184214397326
-1,10101,נתיבי ישראל,HR02,3965,202303,198.247912347803378
-1,10101,נתיבי ישראל,HR03,,202303,752.029072866469733
-1,10101,נתיבי ישראל,HR04,,202303,1445.864679576553954
-1,10101,נתיבי ישראל,HR05,,202303,575.443047640682607
-1,10101,נתיבי ישראל,HR06,,202303,1025.301924100425595
-1,10101,נתיבי ישראל,MO01,16,202303,795.524734851795188
-1,10101,נתיבי ישראל,MO02,,202305,366.070246439373307
-1,10101,נתיבי ישראל,,3987,202303,214.587932642015346
-1,10101,נתיבי ישראל,"MO04
",16,202303,852.407699388221772
-1,10101,נתיבי ישראל,MO05,3985,202303,674.463363395428928
-1,10101,נתיבי ישראל,MO06,,202303,573.533325860098557
-1,10101,נתיבי ישראל,MO07,,202303,200.681184370239464
-1,10101,נתיבי ישראל,RF01,,202309,550.736915350167692
-1,10101,נתיבי ישראל,RF02,,202309,535.299447093289700
-1,10101,נתיבי ישראל,RF03,,202309,148.847802924176676
-1,10101,נתיבי ישראל,RF04,,202309,1069.663403039310424
-1,10101,נתיבי ישראל,RF05,,202309,402.841879945647406
-1,10103,נתיבי איילון, ,,202307,741.764855377268304
-1,10103,נתיבי איילון, ,,202307,55.926432486119836
-1,10103,נתיבי איילון, ,,202307,46.323748925151619
-1,10103,נתיבי איילון,A15a,,202307,871.433062249896238
-1,10103,נתיבי איילון,A15c,,202307,868.808767982282006
-1,10103,נתיבי איילון,MB05,,202307,63.959311846437728
-1,10103,נתיבי איילון, ,,202307,215.517432622025240
-1,10101,נתיבי ישראל, ,4004,0,1142.013475056421385
-1,10110,חברת נמלי ישראל, ,4006,202507,355.267466461861318
-1,10110,חברת נמלי ישראל, ,413,202507,1596.679040967477931
-1,10101,נתיבי ישראל, ,2411,202303,7071.872673636203217
-1,10103,נתיבי איילון, ,,202007,100.935612349788599
-1,10103,נתיבי איילון, ,,202007,91.345191282910832
-1,10103,נתיבי איילון, ,5512,202305,585.855914368196750
-1,10103,נתיבי איילון, ,5515,202007,159.663138043640487
-1,10101,נתיבי ישראל, ,55,202406,314.744218390003027
-1,10101,נתיבי ישראל, ,55,202406,26.079883459589396
-1,10104,נתע, ,,202309,191.361777965058451
-1,10103,נתיבי איילון, ,,202007,118.992898976599875
-1,10104,נתע,שמעון ישראלי,,202309,53.597622402905287
-1,10104,נתע,שמעון ישראלי,,202309,52.096733655200914
-1,10104,נתע,שמעון ישראלי,,202309,25.808073196500672
-1,10104,נתע,עדן,,202309,173.000270448030790
